
Host: chem76fgv94lws

Timers On : Sat Jul 25 14:40:09 2026
Timers Off: Sat Jul 25 18:39:42 2026

Wall Time:    14373.49 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
| JK: D                             :     31.383u      1.117s     44.638w  40512 calls
| JK: USO2AO                        :      1.133u      0.033s      0.330w  40512 calls
| JK: JK                            :  85827.283u  14702.883s  40281.276w  40512 calls
| | JK: (Q|mn) Read                 :   3684.733u   4600.683s   3467.524w  81024 calls
| | JK: J                           :   1964.300u     13.633s    811.641w  81024 calls
| | | JK: J1                        :    960.433u      6.883s    394.837w  81024 calls
| | | JK: J2                        :    928.850u      5.600s    399.353w  81024 calls
| | JK: K                           :  26553.267u    821.833s  10767.418w  81024 calls
| | | JK: K1                        :  20717.883u    299.033s   8025.610w  81024 calls
| | | JK: K2                        :   5792.083u    522.283s   2737.904w  81024 calls
| | JK: (Q|mn)^L Read               :   2886.000u   3602.800s   2677.671w 122900 calls
| | JK: (Q|mn)^R Read               :   2741.733u   3543.450s   2648.941w 122900 calls
| | JK: wK                          :  45821.967u    886.517s  18461.350w 122900 calls
| | | JK: wK1                       :  39495.633u    265.500s  15352.950w 245800 calls
| | | JK: wK2                       :   6230.233u    619.117s   3101.311w 122900 calls
| JK: AO2USO                        :      0.383u      0.017s      0.099w  40512 calls
HF: Form F                          :     30.067u      0.783s     60.038w  40512 calls
HF: Form D                          :     22.633u      0.683s     30.264w  40512 calls
HF: DIIS                            :   1182.933u     98.433s   1193.618w  39148 calls
HF: Form C                          :   1480.733u     29.750s   2160.712w  39148 calls
JK: (A|Q)^-1/2                      :   1295.850u     21.700s    864.266w   1364 calls
| Libint2ERI::Libint2ERI            :      1.750u      0.033s      0.927w   2728 calls
JK: (A|mn)^R                        :   3047.017u      1.217s   1177.842w   1364 calls
JK: D                               :   9543.067u      0.850s    130.113w  44303 calls
JK: USO2AO                          :      6.350u      0.050s      0.396w  44303 calls
JK: JK                              : 522375.683u   6619.067s  41160.825w  44303 calls
| JK: J                             : 148315.167u     21.400s   1774.808w  44303 calls
| | JK: J1                          :  77370.150u      9.833s    914.703w  44303 calls
| | JK: J2                          :  70199.283u     10.167s    851.383w  44303 calls
| JK: K                             : 299049.350u   3519.767s  15274.698w  44303 calls
| | JK: K1                          : 292442.017u   2898.000s  12140.290w  44303 calls
| | JK: K2                          :   6441.983u    621.333s   3131.943w  44303 calls
| JK: wK                            :  54477.850u   2313.883s  23052.356w  88606 calls
| | JK: wK1                         :  47477.283u   1597.350s  19558.497w 177212 calls
| | JK: wK2                         :   6934.650u    715.350s   3489.025w  88606 calls
JK: AO2USO                          :      0.417u      0.033s      0.139w  44303 calls
RV: Form V                          : 240195.900u     38.583s  52721.409w  44303 calls
| Properties                        :  60881.339p                         104698571 calls
| Functional                        :   9927.389p                         104698571 calls
| V_xc                              :  33404.212p                         104698571 calls
Grad: V T Perturb                   :   3581.617u      0.567s     66.878w   1364 calls
Grad: S                             :    418.183u      0.350s     14.113w   1364 calls
Grad: JK                            :  32725.933u   1400.817s  13549.598w   1364 calls
| JKGrad: Amn                       :   5536.317u    419.517s   1800.406w   1364 calls
| | Libint2ERI::Libint2ERI          :   1600.117u      2.700s     75.288w   1364 calls
| JKGrad: Awmn                      :   4649.400u    421.250s   2165.223w   1364 calls
| | Libint2ErfERI::Libint2ErfERI    :    395.100u      5.233s    197.117w   2728 calls
| JKGrad: AB                        :   1734.483u     86.500s   1033.905w   1364 calls
| | Libint2ERI::Libint2ERI          :      1.850u      0.033s      0.718w   2728 calls
| JKGrad: UV                        :    417.200u     66.167s    191.946w   1364 calls
| JKGrad: ABx                       :    219.467u      6.600s     82.300w   1364 calls
| | Libint2ERI::Libint2ERI          :      1.150u      0.017s      0.434w   1364 calls
| JKGrad: Amnx                      :  20063.517u    389.333s   8264.413w   1364 calls
| | Libint2ERI::Libint2ERI          :    172.767u      2.467s     71.818w   1364 calls
| | Libint2ErfERI::Libint2ErfERI    :    197.633u      2.450s     85.350w   1364 calls
Grad: XC                            :   6981.733u      1.050s   2737.204w   1364 calls
| Properties                        :   3397.175p                         3223450 calls
| Functional                        :    293.039p                         3223450 calls
| V_xc gradient                     :   1752.053p                         3223450 calls

**************************************************************************************

Host: chem76fgv94lws

Timers On : Sat Jul 25 14:40:09 2026
Timers Off: Tue Jul 28 18:28:57 2026

Wall Time:   272928.45 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :   5703.550u     19.933s   1669.716w   2960 calls
build grid                          :   4785.767u      7.900s   1245.791w   2960 calls
post-process grid                   :    915.350u     12.033s    423.188w   2960 calls
DFH: sparsity prep                  :    158.983u      0.050s    127.649w   1480 calls
Libint2ERI::Libint2ERI              :   2698.600u      9.200s    543.494w  26640 calls
Libint2ErfERI::Libint2ErfERI        :    860.167u      8.383s    480.167w   7400 calls
JK: (A|Q)^-1                        :   2832.283u    169.217s   1927.517w   2960 calls
JK: (A|mn)                          :   4390.400u    378.350s   1797.853w   2960 calls
JK: (Q|mn)                          :   3442.283u    406.267s   1582.684w   2960 calls
JK: (Q|mn) Write                    :     72.083u     87.117s     66.527w   1480 calls
JK: (A|mn)^L                        :   4386.750u    317.883s   1802.381w   2960 calls
JK: (Q|mn)^L                        :   3384.517u    408.533s   1513.519w   2960 calls
JK: (Q|mn)^L Write                  :     76.183u     86.583s     61.802w   1480 calls
JK: (Q|mn)^R                        :   3867.150u    277.733s   1580.385w   1480 calls
JK: (Q|mn)^R Write                  :    107.000u    135.100s    109.253w   1480 calls
HF: Form core H                     :     74.967u      0.883s     39.214w   1480 calls
HF: Form S/X                        :     73.017u      1.667s    114.742w   1480 calls
HF: Guess                           :    611.300u    123.000s    432.049w   1480 calls
SAD Guess                           :    603.367u    122.567s    428.265w   1480 calls
HF: Form G                          : 212172.983u  16028.633s  88090.870w  44723 calls
RV: Form V                          : 379516.750u     71.250s  99321.831w  92610 calls
Properties                          : 116356.803p                         222801232 calls
Functional                          :  19392.403p                         222801232 calls
V_xc                                :  64536.697p                         219296691 calls
JK: D                               :  10134.533u      2.333s    178.748w  92610 calls
JK: USO2AO                          :      6.850u      0.000s      0.766w  92610 calls
JK: JK                              : 685376.500u  22938.233s  86460.608w  92610 calls
JK: (Q|mn) Read                     :   4020.267u   4959.900s   3685.541w  89446 calls
JK: J                               : 162698.150u     37.900s   2718.983w 137333 calls
JK: J1                              :  84659.900u     18.100s   1376.787w 137333 calls
JK: J2                              :  77077.483u     16.667s   1314.438w 137333 calls
JK: K                               : 380432.333u   4606.833s  27557.988w 137333 calls
JK: K1                              : 367142.367u   3452.117s  21407.267w 137333 calls
JK: K2                              :  13021.383u   1153.533s   6143.993w 137333 calls
JK: (Q|mn)^L Read                   :   3181.033u   3903.033s   2864.130w 135649 calls
JK: (Q|mn)^R Read                   :   3009.717u   3816.750s   2819.527w 135649 calls
JK: wK                              : 107987.833u   3426.933s  44158.985w 231423 calls
JK: wK1                             :  93821.917u   2085.800s  37239.950w 462846 calls
JK: wK2                             :  14001.183u   1338.350s   6906.630w 231423 calls
JK: AO2USO                          :      0.750u      0.017s      0.234w  92610 calls
HF: Form F                          :     29.633u      0.800s     60.333w  44723 calls
HF: Form D                          :     23.950u      0.550s     30.128w  44723 calls
HF: DIIS                            :   1262.167u    108.400s   1231.444w  43243 calls
HF: Form C                          :   1548.767u     30.850s   2180.124w  43243 calls
JK: (A|Q)^-1/2                      :   1392.100u     22.933s    882.803w   1480 calls
JK: (A|mn)^R                        :   3282.117u      1.367s   1236.969w   1480 calls
Grad: V T Perturb                   :   4175.083u      0.550s     68.276w   1480 calls
Grad: S                             :    535.067u      0.300s     13.816w   1480 calls
Grad: JK                            :  34651.850u   1478.500s  14006.751w   1480 calls
JKGrad: Amn                         :   6147.217u    440.317s   1890.455w   1480 calls
JKGrad: Awmn                        :   4985.267u    444.617s   2271.116w   1480 calls
JKGrad: AB                          :   1801.733u     90.050s   1037.955w   1480 calls
JKGrad: UV                          :    437.050u     70.033s    197.095w   1480 calls
JKGrad: ABx                         :    230.100u      7.150s     86.680w   1480 calls
JKGrad: Amnx                        :  20919.267u    413.817s   8511.236w   1480 calls
Grad: XC                            :   7305.433u      0.933s   2805.390w   1480 calls
V_xc gradient                       :   1779.755p                         3504541 calls

--------------------------------------------------------------------------------------
V: Grid                             :   5703.550u     19.933s   1669.716w   2960 calls
| build grid                        :   4785.767u      7.900s   1245.791w   2960 calls
| post-process grid                 :    915.350u     12.033s    423.188w   2960 calls
DFH: sparsity prep                  :    158.983u      0.050s    127.649w   1480 calls
| Libint2ERI::Libint2ERI            :    101.200u      0.000s     81.626w   1480 calls
Libint2ERI::Libint2ERI              :    443.217u      2.283s    304.050w   8880 calls
Libint2ErfERI::Libint2ErfERI        :    241.683u      0.250s    185.029w   2960 calls
JK: (A|Q)^-1                        :   2832.283u    169.217s   1927.517w   2960 calls
| Libint2ERI::Libint2ERI            :      2.700u      0.950s      1.881w   5920 calls
JK: (A|mn)                          :   4390.400u    378.350s   1797.853w   2960 calls
JK: (Q|mn)                          :   3442.283u    406.267s   1582.684w   2960 calls
JK: (Q|mn) Write                    :     72.083u     87.117s     66.527w   1480 calls
JK: (A|mn)^L                        :   4386.750u    317.883s   1802.381w   2960 calls
JK: (Q|mn)^L                        :   3384.517u    408.533s   1513.519w   2960 calls
JK: (Q|mn)^L Write                  :     76.183u     86.583s     61.802w   1480 calls
JK: (Q|mn)^R                        :   3867.150u    277.733s   1580.385w   1480 calls
JK: (Q|mn)^R Write                  :    107.000u    135.100s    109.253w   1480 calls
HF: Form core H                     :     74.967u      0.883s     39.214w   1480 calls
HF: Form S/X                        :     73.017u      1.667s    114.742w   1480 calls
HF: Guess                           :    611.300u    123.000s    432.049w   1480 calls
| SAD Guess                         :    603.367u    122.567s    428.265w   1480 calls
HF: Form G                          : 212172.983u  16028.633s  88090.870w  44723 calls
| RV: Form V                        : 118140.583u     30.683s  44611.797w  44723 calls
| | Properties                      :  49794.828p                         105903676 calls
| | Functional                      :   8746.665p                         105903676 calls
| | V_xc                            :  29828.032p                         105903676 calls
| JK: D                             :     32.083u      1.167s     46.325w  44723 calls
| JK: USO2AO                        :      1.100u      0.000s      0.338w  44723 calls
| JK: JK                            :  93927.283u  15993.667s  43286.645w  44723 calls
| | JK: (Q|mn) Read                 :   4020.267u   4959.900s   3685.541w  89446 calls
| | JK: J                           :   2126.933u     14.317s    862.138w  89446 calls
| | | JK: J1                        :   1037.167u      7.450s    419.757w  89446 calls
| | | JK: J2                        :   1008.867u      5.450s    423.679w  89446 calls
| | JK: K                           :  28932.750u    935.450s  11543.524w  89446 calls
| | | JK: K1                        :  22609.133u    384.233s   8641.382w  89446 calls
| | | JK: K2                        :   6278.583u    550.683s   2897.979w  89446 calls
| | JK: (Q|mn)^L Read               :   3181.033u   3903.033s   2864.130w 135649 calls
| | JK: (Q|mn)^R Read               :   3009.717u   3816.750s   2819.527w 135649 calls
| | JK: wK                          :  50307.900u   1006.783s  19966.393w 135649 calls
| | | JK: wK1                       :  43464.217u    366.183s  16668.232w 271298 calls
| | | JK: wK2                       :   6742.300u    638.767s   3290.704w 135649 calls
| JK: AO2USO                        :      0.433u      0.017s      0.118w  44723 calls
HF: Form F                          :     29.633u      0.800s     60.333w  44723 calls
HF: Form D                          :     23.950u      0.550s     30.128w  44723 calls
HF: DIIS                            :   1262.167u    108.400s   1231.444w  43243 calls
HF: Form C                          :   1548.767u     30.850s   2180.124w  43243 calls
JK: (A|Q)^-1/2                      :   1392.100u     22.933s    882.803w   1480 calls
| Libint2ERI::Libint2ERI            :      1.850u      0.033s      1.076w   2960 calls
JK: (A|mn)^R                        :   3282.117u      1.367s   1236.969w   1480 calls
JK: D                               :  10102.450u      1.167s    132.424w  47887 calls
JK: USO2AO                          :      5.750u      0.000s      0.427w  47887 calls
JK: JK                              : 591449.217u   6944.567s  43173.963w  47887 calls
| JK: J                             : 160571.217u     23.583s   1856.845w  47887 calls
| | JK: J1                          :  83622.733u     10.650s    957.030w  47887 calls
| | JK: J2                          :  76068.617u     11.217s    890.759w  47887 calls
| JK: K                             : 351499.583u   3671.383s  16014.463w  47887 calls
| | JK: K1                          : 344533.233u   3067.883s  12765.885w  47887 calls
| | JK: K2                          :   6742.800u    602.850s   3246.014w  47887 calls
| JK: wK                            :  57679.933u   2420.150s  24192.592w  95774 calls
| | JK: wK1                         :  50357.700u   1719.617s  20571.718w 191548 calls
| | JK: wK2                         :   7258.883u    699.583s   3615.926w  95774 calls
JK: AO2USO                          :      0.317u      0.000s      0.116w  47887 calls
RV: Form V                          : 261376.167u     40.567s  54710.035w  47887 calls
| Properties                        :  63061.170p                         113393015 calls
| Functional                        :  10345.374p                         113393015 calls
| V_xc                              :  34708.665p                         113393015 calls
Grad: V T Perturb                   :   4175.083u      0.550s     68.276w   1480 calls
Grad: S                             :    535.067u      0.300s     13.816w   1480 calls
Grad: JK                            :  34651.850u   1478.500s  14006.751w   1480 calls
| JKGrad: Amn                       :   6147.217u    440.317s   1890.455w   1480 calls
| | Libint2ERI::Libint2ERI          :   1965.583u      3.050s     78.498w   1480 calls
| JKGrad: Awmn                      :   4985.267u    444.617s   2271.116w   1480 calls
| | Libint2ErfERI::Libint2ErfERI    :    409.333u      5.500s    205.136w   2960 calls
| JKGrad: AB                        :   1801.733u     90.050s   1037.955w   1480 calls
| | Libint2ERI::Libint2ERI          :      2.167u      0.050s      0.799w   2960 calls
| JKGrad: UV                        :    437.050u     70.033s    197.095w   1480 calls
| JKGrad: ABx                       :    230.100u      7.150s     86.680w   1480 calls
| | Libint2ERI::Libint2ERI          :      1.183u      0.067s      0.460w   1480 calls
| JKGrad: Amnx                      :  20919.267u    413.817s   8511.236w   1480 calls
| | Libint2ERI::Libint2ERI          :    180.700u      2.767s     75.102w   1480 calls
| | Libint2ErfERI::Libint2ErfERI    :    209.150u      2.633s     90.002w   1480 calls
Grad: XC                            :   7305.433u      0.933s   2805.390w   1480 calls
| Properties                        :   3500.806p                         3504541 calls
| Functional                        :    300.364p                         3504541 calls
| V_xc gradient                     :   1779.755p                         3504541 calls

**************************************************************************************

Host: chem76fgv94lws

Timers On : Tue Jul 28 19:51:16 2026
Timers Off: Tue Jul 28 23:44:16 2026

Wall Time:    13980.65 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :    201.417u      0.700s     74.009w    102 calls
build grid                          :    170.333u      0.383s     54.817w    102 calls
post-process grid                   :     30.983u      0.317s     19.166w    102 calls
DFH: sparsity prep                  :      6.050u      0.017s      5.047w     51 calls
Libint2ERI::Libint2ERI              :     56.383u      0.250s     25.202w    918 calls
Libint2ErfERI::Libint2ErfERI        :     32.767u      0.383s     23.852w    255 calls
JK: (A|Q)^-1                        :    124.183u      7.667s    118.650w    102 calls
JK: (A|mn)                          :    186.817u     14.367s     94.025w    102 calls
JK: (Q|mn)                          :    142.383u     22.250s     80.456w    102 calls
JK: (Q|mn) Write                    :      2.617u      3.350s      2.810w     51 calls
JK: (A|mn)^L                        :    186.367u     12.650s     90.561w    102 calls
JK: (Q|mn)^L                        :    138.800u     23.083s     74.292w    102 calls
JK: (Q|mn)^L Write                  :      2.567u      3.300s      2.582w     51 calls
JK: (Q|mn)^R                        :    138.500u     10.350s     64.272w     51 calls
JK: (Q|mn)^R Write                  :      3.383u      5.367s      4.830w     51 calls
HF: Form core H                     :      2.900u      0.050s      1.785w     51 calls
HF: Form S/X                        :      2.567u      0.033s      6.569w     51 calls
HF: Guess                           :     23.483u      7.250s     23.984w     51 calls
SAD Guess                           :     23.167u      7.233s     23.808w     51 calls
HF: Form G                          :   8564.583u    805.200s   4378.704w   1571 calls
RV: Form V                          :  13523.350u      2.917s   4951.062w   3197 calls
Properties                          :   5879.986p                         7640013 calls
Functional                          :    940.217p                         7640013 calls
V_xc                                :   3084.404p                         7520051 calls
JK: D                               :    481.050u      0.100s     11.689w   3197 calls
JK: USO2AO                          :      0.150u      0.000s      0.029w   3197 calls
JK: JK                              :  17000.150u   1148.250s   4199.871w   3197 calls
JK: (Q|mn) Read                     :    136.500u    200.817s    179.484w   3142 calls
JK: J                               :   4911.833u      1.467s    126.271w   4768 calls
JK: J1                              :   2682.300u      0.683s     63.660w   4768 calls
JK: J2                              :   2204.800u      0.667s     61.255w   4768 calls
JK: K                               :   6667.950u    263.983s   1336.706w   4768 calls
JK: K1                              :   6140.633u    193.467s   1017.750w   4768 calls
JK: K2                              :    523.650u     70.383s    318.646w   4768 calls
JK: (Q|mn)^L Read                   :    104.217u    154.083s    135.788w   4764 calls
JK: (Q|mn)^R Read                   :     95.850u    151.650s    135.059w   4764 calls
JK: wK                              :   4188.467u    268.483s   2160.614w   8016 calls
JK: wK1                             :   3625.717u    185.067s   1797.027w  16032 calls
JK: wK2                             :    555.617u     83.217s    362.975w   8016 calls
JK: AO2USO                          :      0.033u      0.000s      0.012w   3197 calls
HF: Form F                          :      1.800u      0.100s      4.597w   1571 calls
HF: Form D                          :      1.433u      0.017s      2.408w   1571 calls
HF: DIIS                            :     63.783u      4.100s     85.595w   1520 calls
HF: Form C                          :     83.850u      2.017s    167.312w   1520 calls
JK: (A|Q)^-1/2                      :     67.817u      2.217s     66.718w     51 calls
JK: (A|mn)^R                        :    121.150u      0.033s     59.190w     51 calls
Grad: V T Perturb                   :     87.700u      0.050s      2.843w     51 calls
Grad: S                             :      7.300u      0.033s      0.661w     51 calls
Grad: JK                            :   1305.283u     57.817s    629.212w     51 calls
JKGrad: Amn                         :    185.383u     16.850s     83.316w     51 calls
JKGrad: Awmn                        :    176.733u     16.917s    100.092w     51 calls
JKGrad: AB                          :     73.033u      4.433s     52.212w     51 calls
JKGrad: UV                          :     17.150u      3.433s      9.008w     51 calls
JKGrad: ABx                         :      8.967u      0.267s      3.742w     51 calls
JKGrad: Amnx                        :    841.833u     15.467s    380.378w     51 calls
Grad: XC                            :    299.200u      0.000s    124.324w     51 calls
V_xc gradient                       :     74.416p                         119962 calls

--------------------------------------------------------------------------------------
V: Grid                             :    201.417u      0.700s     74.009w    102 calls
| build grid                        :    170.333u      0.383s     54.817w    102 calls
| post-process grid                 :     30.983u      0.317s     19.166w    102 calls
DFH: sparsity prep                  :      6.050u      0.017s      5.047w     51 calls
| Libint2ERI::Libint2ERI            :      3.883u      0.017s      3.250w     51 calls
Libint2ERI::Libint2ERI              :     16.067u      0.033s     14.869w    306 calls
Libint2ErfERI::Libint2ErfERI        :      9.683u      0.017s      9.422w    102 calls
JK: (A|Q)^-1                        :    124.183u      7.667s    118.650w    102 calls
| Libint2ERI::Libint2ERI            :      0.117u      0.017s      0.092w    204 calls
JK: (A|mn)                          :    186.817u     14.367s     94.025w    102 calls
JK: (Q|mn)                          :    142.383u     22.250s     80.456w    102 calls
JK: (Q|mn) Write                    :      2.617u      3.350s      2.810w     51 calls
JK: (A|mn)^L                        :    186.367u     12.650s     90.561w    102 calls
JK: (Q|mn)^L                        :    138.800u     23.083s     74.292w    102 calls
JK: (Q|mn)^L Write                  :      2.567u      3.300s      2.582w     51 calls
JK: (Q|mn)^R                        :    138.500u     10.350s     64.272w     51 calls
JK: (Q|mn)^R Write                  :      3.383u      5.367s      4.830w     51 calls
HF: Form core H                     :      2.900u      0.050s      1.785w     51 calls
HF: Form S/X                        :      2.567u      0.033s      6.569w     51 calls
HF: Guess                           :     23.483u      7.250s     23.984w     51 calls
| SAD Guess                         :     23.167u      7.233s     23.808w     51 calls
HF: Form G                          :   8564.583u    805.200s   4378.704w   1571 calls
| RV: Form V                        :   4924.767u      1.300s   2212.110w   1571 calls
| | Properties                      :   2520.316p                         3695355 calls
| | Functional                      :    420.562p                         3695355 calls
| | V_xc                            :   1420.196p                         3695355 calls
| JK: D                             :      1.767u      0.050s      3.522w   1571 calls
| JK: USO2AO                        :      0.067u      0.000s      0.013w   1571 calls
| JK: JK                            :   3633.750u    803.667s   2152.030w   1571 calls
| | JK: (Q|mn) Read                 :    136.500u    200.817s    179.484w   3142 calls
| | JK: J                           :     89.067u      0.750s     44.191w   3142 calls
| | | JK: J1                        :     43.000u      0.383s     20.983w   3142 calls
| | | JK: J2                        :     42.933u      0.333s     22.327w   3142 calls
| | JK: K                           :   1159.400u    111.567s    588.113w   3142 calls
| | | JK: K1                        :    903.683u     77.650s    438.727w   3142 calls
| | | JK: K2                        :    253.783u     33.800s    149.225w   3142 calls
| | JK: (Q|mn)^L Read               :    104.217u    154.083s    135.788w   4764 calls
| | JK: (Q|mn)^R Read               :     95.850u    151.650s    135.059w   4764 calls
| | JK: wK                          :   1988.700u    112.433s    995.365w   4764 calls
| | | JK: wK1                       :   1711.567u     70.717s    817.982w   9528 calls
| | | JK: wK2                       :    272.767u     41.567s    177.017w   4764 calls
| JK: AO2USO                        :      0.017u      0.000s      0.008w   1571 calls
HF: Form F                          :      1.800u      0.100s      4.597w   1571 calls
HF: Form D                          :      1.433u      0.017s      2.408w   1571 calls
HF: DIIS                            :     63.783u      4.100s     85.595w   1520 calls
HF: Form C                          :     83.850u      2.017s    167.312w   1520 calls
JK: (A|Q)^-1/2                      :     67.817u      2.217s     66.718w     51 calls
| Libint2ERI::Libint2ERI            :      0.050u      0.000s      0.081w    102 calls
JK: (A|mn)^R                        :    121.150u      0.033s     59.190w     51 calls
JK: D                               :    479.283u      0.050s      8.168w   1626 calls
JK: USO2AO                          :      0.083u      0.000s      0.016w   1626 calls
JK: JK                              :  13366.400u    344.583s   2047.841w   1626 calls
| JK: J                             :   4822.767u      0.717s     82.080w   1626 calls
| | JK: J1                          :   2639.300u      0.300s     42.677w   1626 calls
| | JK: J2                          :   2161.867u      0.333s     38.929w   1626 calls
| JK: K                             :   5508.550u    152.417s    748.594w   1626 calls
| | JK: K1                          :   5236.950u    115.817s    579.023w   1626 calls
| | JK: K2                          :    269.867u     36.583s    169.421w   1626 calls
| JK: wK                            :   2199.767u    156.050s   1165.249w   3252 calls
| | JK: wK1                         :   1914.150u    114.350s    979.045w   6504 calls
| | JK: wK2                         :    282.850u     41.650s    185.958w   3252 calls
JK: AO2USO                          :      0.017u      0.000s      0.005w   1626 calls
RV: Form V                          :   8598.583u      1.617s   2738.953w   1626 calls
| Properties                        :   3199.837p                         3824696 calls
| Functional                        :    506.812p                         3824696 calls
| V_xc                              :   1664.208p                         3824696 calls
Grad: V T Perturb                   :     87.700u      0.050s      2.843w     51 calls
Grad: S                             :      7.300u      0.033s      0.661w     51 calls
Grad: JK                            :   1305.283u     57.817s    629.212w     51 calls
| JKGrad: Amn                       :    185.383u     16.850s     83.316w     51 calls
| | Libint2ERI::Libint2ERI          :     28.867u      0.100s      3.382w     51 calls
| JKGrad: Awmn                      :    176.733u     16.917s    100.092w     51 calls
| | Libint2ErfERI::Libint2ErfERI    :     14.950u      0.183s      9.921w    102 calls
| JKGrad: AB                        :     73.033u      4.433s     52.212w     51 calls
| | Libint2ERI::Libint2ERI          :      0.050u      0.000s      0.025w    102 calls
| JKGrad: UV                        :     17.150u      3.433s      9.008w     51 calls
| JKGrad: ABx                       :      8.967u      0.267s      3.742w     51 calls
| | Libint2ERI::Libint2ERI          :      0.083u      0.000s      0.018w     51 calls
| JKGrad: Amnx                      :    841.833u     15.467s    380.378w     51 calls
| | Libint2ERI::Libint2ERI          :      7.267u      0.083s      3.486w     51 calls
| | Libint2ErfERI::Libint2ErfERI    :      8.133u      0.183s      4.509w     51 calls
Grad: XC                            :    299.200u      0.000s    124.324w     51 calls
| Properties                        :    159.833p                         119962 calls
| Functional                        :     12.842p                         119962 calls
| V_xc gradient                     :     74.416p                         119962 calls

**************************************************************************************

Host: chem76fgv94lws

Timers On : Tue Jul 28 19:51:16 2026
Timers Off: Wed Jul 29 06:15:44 2026

Wall Time:    37468.37 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :    559.583u      2.133s    226.760w    290 calls
build grid                          :    469.867u      1.033s    170.073w    290 calls
post-process grid                   :     89.583u      1.083s     56.596w    290 calls
DFH: sparsity prep                  :     18.667u      0.000s     17.430w    145 calls
Libint2ERI::Libint2ERI              :    140.050u      0.800s     72.415w   2610 calls
Libint2ErfERI::Libint2ErfERI        :     92.883u      0.883s     64.751w    725 calls
JK: (A|Q)^-1                        :    352.367u     21.383s    305.197w    290 calls
JK: (A|mn)                          :    522.733u     41.817s    241.234w    290 calls
JK: (Q|mn)                          :    402.067u     61.067s    232.566w    290 calls
JK: (Q|mn) Write                    :      7.533u      9.633s      9.066w    145 calls
JK: (A|mn)^L                        :    525.833u     36.017s    238.455w    290 calls
JK: (Q|mn)^L                        :    390.700u     58.033s    214.729w    290 calls
JK: (Q|mn)^L Write                  :      6.433u      9.417s      8.599w    145 calls
JK: (Q|mn)^R                        :    415.933u     28.750s    214.349w    145 calls
JK: (Q|mn)^R Write                  :      9.250u     15.083s     14.879w    145 calls
HF: Form core H                     :      8.650u      0.200s      5.809w    145 calls
HF: Form S/X                        :     11.400u      0.300s     18.749w    145 calls
HF: Guess                           :     70.750u     12.767s     59.133w    145 calls
SAD Guess                           :     69.817u     12.767s     58.617w    145 calls
HF: Form G                          :  24010.933u   2143.333s  11986.365w   4427 calls
RV: Form V                          :  39408.417u      8.817s  13189.506w   9171 calls
Properties                          :  15795.075p                         21831629 calls
Functional                          :   2482.169p                         21831629 calls
V_xc                                :   8263.821p                         21491842 calls
JK: D                               :   1368.617u      0.267s     29.804w   9171 calls
JK: USO2AO                          :      0.433u      0.033s      0.077w   9171 calls
JK: JK                              :  53527.900u   2939.750s  11220.550w   9171 calls
JK: (Q|mn) Read                     :    395.167u    563.917s    491.496w   8854 calls
JK: J                               :  15515.900u      4.067s    349.372w  13598 calls
JK: J1                              :   8289.133u      1.933s    175.511w  13598 calls
JK: J2                              :   7143.033u      1.917s    170.090w  13598 calls
JK: K                               :  22588.167u    744.550s   3603.035w  13598 calls
JK: K1                              :  21099.383u    552.783s   2748.382w  13598 calls
JK: K2                              :   1476.200u    191.633s    853.841w  13598 calls
JK: (Q|mn)^L Read                   :    294.200u    426.583s    367.156w  13426 calls
JK: (Q|mn)^R Read                   :    267.817u    408.500s    354.261w  13426 calls
JK: wK                              :  11819.183u    517.100s   5709.479w  22914 calls
JK: wK1                             :  10230.767u    296.583s   4738.968w  45828 calls
JK: wK2                             :   1570.583u    220.167s    969.098w  22914 calls
JK: AO2USO                          :      0.100u      0.017s      0.033w   9171 calls
HF: Form F                          :      4.783u      0.100s     12.585w   4427 calls
HF: Form D                          :      3.583u      0.150s      6.553w   4427 calls
HF: DIIS                            :    165.833u     11.583s    231.678w   4282 calls
HF: Form C                          :    217.450u      5.217s    478.775w   4282 calls
JK: (A|Q)^-1/2                      :    171.200u      3.600s    132.221w    145 calls
JK: (A|mn)^R                        :    364.183u      0.183s    153.065w    145 calls
Grad: V T Perturb                   :    153.517u      0.050s      8.215w    145 calls
Grad: S                             :     16.183u      0.050s      2.042w    145 calls
Grad: JK                            :   3845.433u    165.150s   1915.639w    145 calls
JKGrad: Amn                         :    505.633u     49.283s    247.166w    145 calls
JKGrad: Awmn                        :    528.783u     48.567s    288.289w    145 calls
JKGrad: AB                          :    219.250u     11.600s    164.273w    145 calls
JKGrad: UV                          :     48.950u      8.683s     25.417w    145 calls
JKGrad: ABx                         :     24.933u      0.567s     10.118w    145 calls
JKGrad: Amnx                        :   2514.067u     45.150s   1178.816w    145 calls
Grad: XC                            :    873.300u      0.117s    389.536w    145 calls
V_xc gradient                       :    232.059p                         339787 calls

--------------------------------------------------------------------------------------
V: Grid                             :    559.583u      2.133s    226.760w    290 calls
| build grid                        :    469.867u      1.033s    170.073w    290 calls
| post-process grid                 :     89.583u      1.083s     56.596w    290 calls
